Nombre,Divisa,Fecha,Abrir,Máx.,Mín.,Cierre*,Cierre ajus.**,Volumen,Dividendo
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 may 2023,"335.320,00","350.000,00","322.300,00","346.045,00","344.962,13",349,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 abr 2023,"331.900,00","340.000,00","327.300,00","335.857,00","334.806,00",918,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,23 mar 2023,-,-,-,-,-,-,1341.4933 Dividendo
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 mar 2023,"322.000,00","330.000,00","311.600,00","319.709,00","317.408,31",288,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 feb 2023,"323.000,00","385.000,00","319.400,00","321.837,00","319.520,97",755,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ene 2023,"328.970,00","333.000,00","321.000,00","323.293,00","320.966,50",588,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 dic 2022,"366.580,00","366.580,00","325.900,00","334.806,00","332.396,66",545,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 nov 2022,"359.990,00","375.000,00","343.000,00","354.175,00","351.626,25",1119,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 oct 2022,"348.250,00","373.700,00","335.500,00","368.200,00","365.550,34",818,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 sept 2022,"354.740,00","380.000,00","347.000,00","353.042,00","350.501,41",448,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ago 2022,"367.760,00","405.260,00","352.330,00","359.549,00","356.961,59",1023,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jul 2022,"355.730,00","396.470,00","352.510,00","372.184,00","369.505,66",1105,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jun 2022,"339.450,00","356.670,00","317.720,00","346.830,00","344.334,13",615,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 may 2022,"359.060,00","368.320,00","321.070,00","342.630,00","340.164,38",765,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 abr 2022,"353.900,00","369.610,00","352.230,00","356.213,00","353.649,59",1170,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 mar 2022,"349.970,00","366.500,00","338.350,00","362.466,00","359.857,63",957,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 feb 2022,"363.500,00","377.170,00","331.590,00","348.023,00","345.518,53",2224,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ene 2022,"409.470,00","411.140,00","341.950,00","360.274,00","357.681,38",1802,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 dic 2021,"384.110,00","416.240,00","381.000,00","407.980,00","405.044,06",1383,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 nov 2021,"379.300,00","398.100,00","369.240,00","380.568,00","377.829,34",2031,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 oct 2021,"348.420,00","377.320,00","344.330,00","375.821,00","373.116,50",2281,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 sept 2021,"349.740,00","358.660,00","340.250,00","351.530,00","349.000,31",1397,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ago 2021,"336.710,00","356.460,00","336.710,00","351.906,00","349.373,63",2181,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jul 2021,"321.040,00","338.980,00","315.720,00","336.510,00","334.088,38",1649,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jun 2021,"305.750,00","322.430,00","31.740,00","316.406,00","314.129,06",1878,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 may 2021,"300.000,00","311.180,00","289.710,00","306.755,00","304.547,53",1295,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 abr 2021,"288.600,00","299.660,00","288.600,00","299.020,00","296.868,19",729,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 mar 2021,"279.760,00","293.930,00","276.330,00","289.051,00","286.970,91",1164,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 feb 2021,"273.850,00","289.290,00","270.720,00","278.084,00","276.082,84",735,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ene 2021,"266.470,00","298.440,00","258.960,00","282.025,00","279.995,50",664,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 dic 2020,"280.630,00","280.650,00","264.010,00","267.214,00","265.291,06",1095,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 nov 2020,"257.580,00","281.390,00","257.580,00","278.390,00","276.386,63",376,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 oct 2020,"257.580,00","257.580,00","254.000,00","257.580,00","255.726,41",14,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 sept 2020,"269.500,00","269.500,00","257.580,00","257.580,00","255.726,41",30,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ago 2020,"203.120,00","269.500,00","203.120,00","269.500,00","267.560,63",447,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jul 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jun 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 may 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 abr 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 mar 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 feb 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ene 2020,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 dic 2019,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 nov 2019,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 oct 2019,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 sept 2019,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ago 2019,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jul 2019,"203.120,00","203.120,00","203.120,00","203.120,00","201.658,30",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 jun 2019,"178.430,00","203.120,00","178.430,00","203.120,00","201.658,30",480,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 may 2019,"178.430,00","178.430,00","178.430,00","178.430,00","177.145,98",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 abr 2019,"178.430,00","178.430,00","178.430,00","178.430,00","177.145,98",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 mar 2019,"178.430,00","178.430,00","178.430,00","178.430,00","177.145,98",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 feb 2019,"178.430,00","178.430,00","178.430,00","178.430,00","177.145,98",-,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 ene 2019,"186.920,00","186.920,00","178.430,00","178.430,00","177.145,98",447,-
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,17 dic 2018,-,-,-,-,-,-,987.94 Dividendo
iShares Trust - iShares Core S&P 500 ETF (IVVCL.SN),CLP,01 dic 2018,"186.920,00","186.920,00","186.920,00","186.920,00","184.594,05",-,-
PT Astra International Tbk (ASII.JK),IDR,01 nov 2023,"5900,00","6000,00","5675,00","5775,00","5775,00",315.471.700,-
PT Astra International Tbk (ASII.JK),IDR,12 oct 2023,-,-,-,-,-,-,98 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 oct 2023,"6275,00","6350,00","5600,00","5775,00","5681,45",957.890.500,-
PT Astra International Tbk (ASII.JK),IDR,01 sept 2023,"6475,00","6650,00","6125,00","6225,00","6124,17",755.502.600,-
PT Astra International Tbk (ASII.JK),IDR,01 ago 2023,"6875,00","6900,00","6375,00","6450,00","6345,52",696.313.900,-
PT Astra International Tbk (ASII.JK),IDR,01 jul 2023,"6775,00","6950,00","6375,00","6850,00","6739,04",807.230.400,-
PT Astra International Tbk (ASII.JK),IDR,01 jun 2023,"6525,00","7000,00","6500,00","6775,00","6665,26",807.089.500,-
PT Astra International Tbk (ASII.JK),IDR,05 may 2023,-,-,-,-,-,-,552 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 may 2023,"6775,00","6775,00","6050,00","6450,00","5814,80",1.344.059.300,-
PT Astra International Tbk (ASII.JK),IDR,01 abr 2023,"6050,00","6750,00","5875,00","6750,00","6085,26",855.283.800,-
PT Astra International Tbk (ASII.JK),IDR,01 mar 2023,"6100,00","6175,00","5675,00","6000,00","5409,12",865.976.100,-
PT Astra International Tbk (ASII.JK),IDR,01 feb 2023,"6000,00","6275,00","5550,00","6100,00","5499,27",768.828.600,-
PT Astra International Tbk (ASII.JK),IDR,01 ene 2023,"5725,00","6025,00","5200,00","6000,00","5409,12",1.052.183.600,-
PT Astra International Tbk (ASII.JK),IDR,01 dic 2022,"6100,00","6200,00","5550,00","5700,00","5138,66",1.358.050.200,-
PT Astra International Tbk (ASII.JK),IDR,01 nov 2022,"6650,00","6675,00","6025,00","6050,00","5454,20",1.148.746.600,-
PT Astra International Tbk (ASII.JK),IDR,12 oct 2022,-,-,-,-,-,-,88 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 oct 2022,"6650,00","6825,00","6200,00","6650,00","5914,26",834.940.500,-
PT Astra International Tbk (ASII.JK),IDR,01 sept 2022,"6975,00","7300,00","6600,00","6625,00","5892,02",999.920.800,-
PT Astra International Tbk (ASII.JK),IDR,01 ago 2022,"6425,00","7050,00","6275,00","6975,00","6203,30",970.082.700,-
PT Astra International Tbk (ASII.JK),IDR,01 jul 2022,"6675,00","6675,00","5825,00","6325,00","5625,21",1.091.507.500,-
PT Astra International Tbk (ASII.JK),IDR,01 jun 2022,"7300,00","7500,00","6500,00","6625,00","5892,02",1.009.481.000,-
PT Astra International Tbk (ASII.JK),IDR,09 may 2022,-,-,-,-,-,-,194 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 may 2022,"7575,00","7575,00","6625,00","7350,00","6369,40",852.535.600,-
PT Astra International Tbk (ASII.JK),IDR,01 abr 2022,"6775,00","7700,00","6625,00","7575,00","6564,38",846.731.600,-
PT Astra International Tbk (ASII.JK),IDR,01 mar 2022,"5800,00","6775,00","5500,00","6575,00","5697,79",1.433.067.600,-
PT Astra International Tbk (ASII.JK),IDR,01 feb 2022,"5500,00","5800,00","5250,00","5800,00","5026,19",1.036.019.400,-
PT Astra International Tbk (ASII.JK),IDR,01 ene 2022,"5675,00","5875,00","5375,00","5475,00","4744,55",634.350.800,-
PT Astra International Tbk (ASII.JK),IDR,01 dic 2021,"5825,00","6050,00","5600,00","5700,00","4939,53",823.260.200,-
PT Astra International Tbk (ASII.JK),IDR,01 nov 2021,"6050,00","6375,00","5750,00","5775,00","5004,53",1.134.485.600,-
PT Astra International Tbk (ASII.JK),IDR,08 oct 2021,-,-,-,-,-,-,45 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 oct 2021,"5450,00","6450,00","5400,00","6025,00","5179,95",1.426.587.800,-
PT Astra International Tbk (ASII.JK),IDR,01 sept 2021,"5225,00","5550,00","5050,00","5500,00","4728,59",743.619.400,-
PT Astra International Tbk (ASII.JK),IDR,01 ago 2021,"4730,00","5300,00","4730,00","5225,00","4492,16",826.503.200,-
PT Astra International Tbk (ASII.JK),IDR,01 jul 2021,"4990,00","5100,00","4640,00","4720,00","4057,99",759.876.500,-
PT Astra International Tbk (ASII.JK),IDR,01 jun 2021,"5350,00","5425,00","4710,00","4940,00","4247,13",919.839.000,-
PT Astra International Tbk (ASII.JK),IDR,03 may 2021,-,-,-,-,-,-,87 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 may 2021,"5450,00","5600,00","5025,00","5250,00","4442,25",714.374.500,-
PT Astra International Tbk (ASII.JK),IDR,01 abr 2021,"5350,00","5675,00","5025,00","5500,00","4653,79",1.044.096.200,-
PT Astra International Tbk (ASII.JK),IDR,01 mar 2021,"5500,00","5800,00","5225,00","5275,00","4463,41",1.384.615.200,-
PT Astra International Tbk (ASII.JK),IDR,01 feb 2021,"5850,00","6275,00","5350,00","5400,00","4569,18",1.293.447.600,-
PT Astra International Tbk (ASII.JK),IDR,01 ene 2021,"6025,00","6925,00","5950,00","6100,00","5161,48",948.756.900,-
PT Astra International Tbk (ASII.JK),IDR,01 dic 2020,"5425,00","6275,00","5400,00","6025,00","5098,01",1.402.216.900,-
PT Astra International Tbk (ASII.JK),IDR,01 nov 2020,"5325,00","6025,00","5200,00","5300,00","4484,56",1.341.964.300,-
PT Astra International Tbk (ASII.JK),IDR,07 oct 2020,-,-,-,-,-,-,27 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 oct 2020,"4490,00","5500,00","4490,00","5425,00","4563,50",710.797.000,-
PT Astra International Tbk (ASII.JK),IDR,01 sept 2020,"5175,00","5350,00","4310,00","4460,00","3751,75",883.508.400,-
PT Astra International Tbk (ASII.JK),IDR,01 ago 2020,"5100,00","5550,00","4860,00","5100,00","4290,11",563.331.600,-
PT Astra International Tbk (ASII.JK),IDR,01 jul 2020,"4800,00","5450,00","4770,00","5150,00","4332,17",741.740.200,-
PT Astra International Tbk (ASII.JK),IDR,25 jun 2020,-,-,-,-,-,-,157 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 jun 2020,"4770,00","5250,00","4400,00","4800,00","3910,97",964.913.600,-
PT Astra International Tbk (ASII.JK),IDR,01 may 2020,"3850,00","4770,00","3530,00","4770,00","3886,52",1.229.814.700,-
PT Astra International Tbk (ASII.JK),IDR,01 abr 2020,"3880,00","4250,00","3450,00","3850,00","3136,92",1.268.839.600,-
PT Astra International Tbk (ASII.JK),IDR,01 mar 2020,"5700,00","6050,00","3220,00","3900,00","3177,66",1.438.735.000,-
PT Astra International Tbk (ASII.JK),IDR,01 feb 2020,"6275,00","6550,00","5525,00","5525,00","4501,69",804.064.700,-
PT Astra International Tbk (ASII.JK),IDR,01 ene 2020,"6925,00","7250,00","6350,00","6350,00","5173,88",543.493.500,-
PT Astra International Tbk (ASII.JK),IDR,01 dic 2019,"6500,00","7025,00","6475,00","6925,00","5642,39",492.229.100,-
PT Astra International Tbk (ASII.JK),IDR,01 nov 2019,"6975,00","6975,00","6350,00","6500,00","5296,10",597.144.800,-
PT Astra International Tbk (ASII.JK),IDR,07 oct 2019,-,-,-,-,-,-,57 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 oct 2019,"6550,00","7000,00","6250,00","6950,00","5612,52",530.412.100,-
PT Astra International Tbk (ASII.JK),IDR,01 sept 2019,"6725,00","6925,00","6375,00","6600,00","5329,87",489.647.800,-
PT Astra International Tbk (ASII.JK),IDR,01 ago 2019,"7000,00","7100,00","6250,00","6675,00","5390,44",787.575.000,-
PT Astra International Tbk (ASII.JK),IDR,01 jul 2019,"7475,00","7525,00","7000,00","7000,00","5652,90",673.322.800,-
PT Astra International Tbk (ASII.JK),IDR,01 jun 2019,"7450,00","7700,00","7225,00","7450,00","6016,30",420.428.600,-
PT Astra International Tbk (ASII.JK),IDR,07 may 2019,-,-,-,-,-,-,154.13 Dividendo
PT Astra International Tbk (ASII.JK),IDR,01 may 2019,"7625,00","7675,00","6625,00","7450,00","5891,41",701.733.600,-
PT Astra International Tbk (ASII.JK),IDR,01 abr 2019,"7375,00","8025,00","7275,00","7625,00","6029,80",576.689.800,-
PT Astra International Tbk (ASII.JK),IDR,01 mar 2019,"7250,00","7400,00","7000,00","7300,00","5772,79",729.641.400,-
PT Astra International Tbk (ASII.JK),IDR,01 feb 2019,"8475,00","8500,00","7150,00","7150,00","5654,17",818.491.900,-
PT Astra International Tbk (ASII.JK),IDR,01 ene 2019,"8225,00","8550,00","7950,00","8450,00","6682,20",834.903.800,-
PT Astra International Tbk (ASII.JK),IDR,01 dic 2018,"8700,00","8775,00","8050,00","8225,00","6504,27",634.136.700,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 nov 2023,"8000,00","8600,00","7870,50","8392,50","8392,50",1856,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 oct 2023,"7821,50","9638,50","7370,50","7956,50","7956,50",11.757,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 sept 2023,"7300,00","7925,00","6771,00","7781,50","7781,50",24.734,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ago 2023,"5361,00","7642,50","5270,00","7230,00","7230,00",19.627,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jul 2023,"4822,00","5490,00","4638,00","5315,50","5315,50",29.239,-
Vodafone Group Public Limited Company (VOD.BA),ARS,08 jun 2023,-,-,-,-,-,-,0.488192 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jun 2023,"4642,00","4859,50","4528,50","4800,00","4799,52",15.828,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 may 2023,"5369,00","5533,50","4612,00","4652,50","4652,03",17.801,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 abr 2023,"4519,00","5531,00","4450,00","5403,00","5402,45",6118,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 mar 2023,"4402,00","4640,00","4250,00","4458,50","4458,05",2190,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 feb 2023,"4128,00","4616,00","3984,50","4423,00","4422,55",13.578,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ene 2023,"3390,50","4339,00","3390,50","4263,00","4262,57",17.958,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 dic 2022,"3719,00","3860,00","3332,50","3390,50","3390,16",5014,-
Vodafone Group Public Limited Company (VOD.BA),ARS,23 nov 2022,-,-,-,-,-,-,0.489038 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 nov 2022,"3623,00","3982,50","3559,00","3634,50","3633,66",61.215,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 oct 2022,"3684,50","3748,50","3397,50","3647,00","3646,16",743,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 sept 2022,"3871,50","3875,50","3494,50","3520,50","3519,69",1548,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ago 2022,"4169,00","4362,50","3975,00","3975,00","3974,08",2841,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jul 2022,"3878,00","5270,00","3878,00","4365,50","4364,49",2617,-
Vodafone Group Public Limited Company (VOD.BA),ARS,03 jun 2022,-,-,-,-,-,-,0.457406 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jun 2022,"3468,00","3985,50","3260,50","3858,50","3857,09",571,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 may 2022,"3160,00","3583,50","3010,50","3509,00","3507,72",513,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 abr 2022,"3165,00","3465,00","3149,50","3170,50","3169,35",287,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 mar 2022,"3531,50","3531,50","2992,00","3165,00","3163,85",1152,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 feb 2022,"3835,00","4068,00","3549,00","3597,50","3596,19",847,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ene 2022,"3113,00","3954,00","3113,00","3861,50","3860,09",868,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 dic 2021,"3140,50","3243,50","2981,00","3078,00","3076,88",709,-
Vodafone Group Public Limited Company (VOD.BA),ARS,24 nov 2021,-,-,-,-,-,-,0.505613 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 nov 2021,"3116,50","3403,00","3108,00","3140,50","3138,89",1715,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 oct 2021,"2947,50","3170,50","2882,00","3116,50","3114,90",1545,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 sept 2021,"3038,00","3192,00","2870,50","2986,00","2984,47",1306,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ago 2021,"2976,00","3065,50","2949,00","3002,50","3000,96",1937,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jul 2021,"2939,50","2999,00","2700,00","2976,00","2974,47",4579,-
Vodafone Group Public Limited Company (VOD.BA),ARS,24 jun 2021,-,-,-,-,-,-,0.536563 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jun 2021,"3108,00","3157,50","2900,00","2940,50","2938,49",2905,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 may 2021,"2968,50","3249,00","2900,00","3107,00","3104,87",1374,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 abr 2021,"2716,50","3030,00","2716,50","2997,50","2995,45",556,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 mar 2021,"2597,00","2930,00","2597,00","2716,50","2714,64",816,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 feb 2021,"2658,00","2928,00","2565,00","2569,00","2567,24",592,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ene 2021,"2400,00","2745,00","2400,00","2664,00","2662,18",286,-
Vodafone Group Public Limited Company (VOD.BA),ARS,17 dic 2020,-,-,-,-,-,-,0.545931 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 dic 2020,"2570,50","2615,00","2300,00","2400,00","2397,84",364,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 nov 2020,"2075,00","2549,50","2075,00","2549,50","2547,21",245,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 oct 2020,"1938,50","2700,00","1938,50","2075,00","2073,13",1564,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 sept 2020,"1805,00","2001,00","1705,00","2001,00","1999,20",525,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ago 2020,"1946,00","2080,00","1815,50","1910,00","1908,28",3764,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jul 2020,"1665,00","1969,50","1665,00","1862,50","1860,82",5501,-
Vodafone Group Public Limited Company (VOD.BA),ARS,11 jun 2020,-,-,-,-,-,-,0.5301 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 jun 2020,"1902,50","2146,00","1635,50","1665,00","1663,07",897,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 may 2020,"1621,50","1890,00","1558,50","1815,00","1812,90",1418,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 abr 2020,"1183,00","1634,00","1183,00","1621,50","1619,62",650,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 mar 2020,"1635,50","1635,50","1199,00","1237,00","1235,57",716,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 feb 2020,"1684,50","1684,50","1610,00","1635,50","1633,61",1002,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 ene 2020,"1439,50","1724,00","1439,50","1684,50","1682,55",1725,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 dic 2019,"1480,00","1492,00","1402,00","1439,50","1437,83",248,-
Vodafone Group Public Limited Company (VOD.BA),ARS,27 nov 2019,-,-,-,-,-,-,0.496157 Dividendo
Vodafone Group Public Limited Company (VOD.BA),ARS,01 nov 2019,"1570,50","1664,50","1474,00","1480,00","1477,79",358,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 oct 2019,"1285,00","1700,50","1273,00","1570,50","1568,16",680,-
Vodafone Group Public Limited Company (VOD.BA),ARS,01 sept 2019,"104,00","1398,50","104,00","1285,00","1283,08",247,-
